Post_Text,Emotions
i thought maybe it was just my hands feeling funny but i touched my hair with my totally clean forearm and it became sticky,surprise
i personally would gladly pay someone more just to be treated with dignity respect and actually feel like a valued customer,joy
i see myself behave in relation to feeling positive or negative and the way others perceive me within doing so,joy
ive definitely had that underwater feeling lately so i was relieved to take part in a lenten service at church today one designed to clear the head of transitory concerns,joy
i supposed to feel about a persom that i was wickdly in love with for so long for me who tells me that he will not see me when hes got a girlfriend because he can not be faithful to her if im around,joy
i have been trying to come to terms with my own emotionally damaged thinking but now i almost feel convinced that my thoughts are full of validity,joy
four weeks ago i felt very much touched to find an asciatic patient who had asked the very morning to be tapped of the fluid,anger
i get to feel all virtuous when i do something like whip out my cloth napkin or reusable shopping bag,joy
i can feel an unpleasant pressure from it,sadness
i leave them i feel invigorated,joy
i hate this and i hate feeling so shitty all the time,sadness
i visit cantina i leave feeling that the food is lovely but not always worth the price,love
i feel i have no hope of supporting a family and purchasing a house in vancouver,love
im feeling shaky and feverish and mad,fear
i was pregnant with my first i remember thinking a lot that i didn t have to feel so sentimental about the time passing so quickly because there would be another pregnancy yes i am one of those crazy people that loves being pregnant,sadness
