Post_Text,Emotions
i feel like a failure of a parent which add that to the emotional rollercoaster of having to have an unplanned c section and well some days i feel like i have just failed from the beginning,sadness
i just cant help but feel extremely jealous of them because theyve been together for a year and half and luke and i have been together for and a half and i have nothing,anger
i was coming out of a lengthy illness and i was feeling lousy groundless indecisive and without any direction,sadness
i just feel really pissed off actually and stressed,anger
i lived with someone living a lie to keep me in the dark feeding me lies and faking feelings so that id be ignorantly complacent until it was no longer convenient for her to have me there,joy
i don t feel groggy or like i can sleep any more this morning,sadness
i am allowed to feel guilty about neglecting the work that was due and the part of myself that did want to do it,sadness
i try not to care when hes with his party friends especially since he doesnt usually take me and i feel like hes embarrassed of me or doesnt want to deal with me on his night of fun and glory of being cool,sadness
i admit to feeling a little foolish when i first arrived,sadness
i feel nostalgic a lot more than i felt after passing out of the school,love
i am feeling stressed,sadness
i feel anything for relationships the doomed one,sadness
i feel like a lot of people are intimidated by false lashes because it seems like a largely unnecessary process during your makeup routine,fear
i feel like an elegant lady now,joy
i havent been measuring out food drinking nearly enough water tracking any fitness and overall i feel completely shaken and unfocused because i dont feel like my foundation is steady at the moment,fear
i feel developers should hear that people are really impressed with their work if they are,surprise
