Post_Text,Emotions
i feel treasured i feel loved i feel ive done more than just pursue the craft i adore and make a living from it and more than just fulfil the only real ambition ive ever had of becoming a professional writer,love
i always feel so flattered when another amazing blogger asks me to share a little of world on their blog so here it goes,surprise
i also feel stubborn,anger
i feel so unimportant today,sadness
i feel treasured,love
i am feeling optimistic about doing as much as possible in the next to hours before the kids come home,joy
i don t want him to feel disrespected or unloved,sadness
i really enjoy the tone and feeling of the piece i wonder whether it would have been more successful had it been stretched out over a few days rather than just one,joy
i feel and i am keen to come to china and experience life in a new country,joy
i am still working through the guilt of feeling selfish for self preservation without the justification that i must survive to bring up my babies,anger
i am feeling weird and feel wanna know,fear
i do know the main reason i feel like i m losing myself unsure if i ll ever get those pieces back but i m not quite ready to talk about that just yet,fear
i feel insulted by this that he doesnt even respect me enough to let me know hes not coming not until i indicated i was going to bed,anger
i feel uncomfortable with the fact i am so powerless at the moment,fear
i feel like i quote him or talk about him much but it is only because i am continually amazed and nourished by his spirit and his understanding and excitement for life,surprise
i feel blessed amazed and yes very excited,love
i get the feeling people think im indecisive and childish which isnt entirely true not to the degree that i show it anyway,fear
i could feel him before i saw him and he smelt delicious,joy
