Post_Text,Emotions
i feel i am pretty smart raising three boys on my on and they are turning out to be great but my question myself and anyone who reads my blog whats wrong with be wiser,joy
i feel really glad that i dont look like the celebrities out there that are so beautiful she told dr,joy
ive been thinking about what it is that drives me not only with fashion as pretentious as this is gonna make me sound i am studying fashion design so i do feel its kinda vital to understand what im trying to do there but in life as a whole,joy
i feel a little bit weird,fear
i start writing i feel affectionate interested and frustrated,love
i feel like im being petty about this,anger
i feel so peaceful so i know i made the right decision,joy
i am feeling a little rejected by my sister,sadness
i sat silent and open mouthed as he rattled off the reasons why he loved me the special times we had shared which had confirmed his feelings and was amazed that they were the same reasons and times together that made me realize how much i loved him,surprise
i have analyzed and overanalyzed my aversion to this suggestion and in the end have accepted my gut feeling this was not an acceptable solution for alex at that time and place,joy
i want to love you but i feel like there some sort of hindrance thats keeping me from loving you,love
i close my eyes as you hold me close my body feels delicious in your grasp,joy
i hate to say it but i felt a tinge of this same feeling last week as i watched my beloved red sox fall to the tampa bay devil rays,joy
